clinical_item_id,name,base_name
67106,BHIGMS(Result),BHIGMS
69355,BHIGMT(Result),BHIGMT
68011,BILE(High),BILE
70779,BILE(Result),BILE
70591,BILIRUBIN(InRange),BILIRUBIN
69527,BILIRUBIN(Result),BILIRUBIN
70687,BILIRUBINFLD(High),BILIRUBINFLD
69957,BILIRUBINFLD(InRange),BILIRUBINFLD
67328,BILIRUBINFLD(Result),BILIRUBINFLD
67693,BIREF(Result),BIREF
72666,BKCPP(High),BKCPP
70071,BKCPP(InRange),BKCPP
70041,BKCPP(Result),BKCPP
72819,BKCPU(High),BKCPU
70653,BKCPU(InRange),BKCPU
69960,BKCPU(Result),BKCPU
68683,BKD(Result),BKD
70042,BKDNAP(Abnormal),BKDNAP
70161,BKDNAP(Result),BKDNAP
70093,BKDNAU(Abnormal),BKDNAU
69961,BKDNAU(Result),BKDNAU
70039,BKIPRP(Result),BKIPRP
69958,BKIPRU(Result),BKIPRU
71252,BKLOGP(High),BKLOGP
70070,BKLOGP(InRange),BKLOGP
70040,BKLOGP(Result),BKLOGP
70652,BKLOGU(InRange),BKLOGU
69959,BKLOGU(Result),BKLOGU
67776,BKQ(High),BKQ
67219,BKQ(Result),BKQ
67436,BLAS(Result),BLAS
66685,BLASTS(High),BLASTS
67481,BLASTS(InRange),BLASTS
70417,BLASTS(Result),BLASTS
66683,BLASTSAB(High),BLASTSAB
67480,BLASTSAB(InRange),BLASTSAB
70415,BLASTSAB(Result),BLASTSAB
70582,BLDCR(Result),BLDCR
69096,BM11CT(Result),BM11CT
69094,BM11DS(Result),BM11DS
69098,BM11DX(Result),BM11DX
69093,BM11MD(Result),BM11MD
69095,BM11MT(Result),BM11MT
69097,BM11RS(Result),BM11RS
69486,BM14CT(Result),BM14CT
69482,BM14DR(Result),BM14DR
69483,BM14DS(Result),BM14DS
69485,BM14MT(Result),BM14MT
69484,BM14PM(Result),BM14PM
69487,BM14RS(Result),BM14RS
68627,BM15CO(Result),BM15CO
68625,BM15DI(Result),BM15DI
68629,BM15DX(Result),BM15DX
68624,BM15MD(Result),BM15MD
68626,BM15ME(Result),BM15ME
68628,BM15RE(Result),BM15RE
73769,BMAB(Result),BMAB
69034,BMBCMT(Result),BMBCMT
69030,BMBDIR(Result),BMBDIR
69031,BMBDIS(Result),BMBDIS
69036,BMBDX(Result),BMBDX
69032,BMBMET(Result),BMBMET
69033,BMBPRM(Result),BMBPRM
68003,BMBRCT(Result),BMBRCT
67999,BMBRDR(Result),BMBRDR
68000,BMBRDS(Result),BMBRDS
69035,BMBRES(Result),BMBRES
68002,BMBRMT(Result),BMBRMT
68001,BMBRPM(Result),BMBRPM
68004,BMBRRS(Result),BMBRRS
69710,BMET(Result),BMET
68400,BMFLTB(Result),BMFLTB
68401,BMFLTD(Result),BMFLTD
68403,BMFLTI(Result),BMFLTI
68402,BMFLTM(Result),BMFLTM
68404,BMFLTR(Result),BMFLTR
68405,BMFLTX(Result),BMFLTX
71886,BMNPDI(Result),BMNPDI
71891,BMNPDX(Result),BMNPDX
71889,BMNPIN(Result),BMNPIN
71885,BMNPMD(Result),BMNPMD
71887,BMNPME(Result),BMNPME
71890,BMNPRE(Result),BMNPRE
71888,BMNPRF(Result),BMNPRF
72665,BMPMLR(High),BMPMLR
71256,BMPMLR(InRange),BMPMLR
71167,BMPMLR(Result),BMPMLR
68593,BMTCMT(Result),BMTCMT
68589,BMTDIR(Result),BMTDIR
68590,BMTDIS(Result),BMTDIS
70826,BMTDX(InRange),BMTDX
68595,BMTDX(Result),BMTDX
68592,BMTMET(Result),BMTMET
68591,BMTPRM(Result),BMTPRM
68594,BMTRES(Result),BMTRES
66469,BNP(High),BNP
67034,BNP(InRange),BNP
66484,BNP(Result),BNP
66913,BOH(High),BOH
70126,BOH(InRange),BOH
67912,BOH(Result),BOH
69235,BP190(InRange),BP190
69039,BP190(Result),BP190
68388,BP210(InRange),BP210
69924,BP210(Result),BP210
69711,BPRM(Result),BPRM
67107,BQIGGS(Result),BQIGGS
72541,BQIGGT(Result),BQIGGT
67105,BQIGMS(Result),BQIGMS
69354,BQIGMT(Result),BQIGMT
67333,BQUIPC(Result),BQUIPC
70203,BRAFDI(Result),BRAFDI
70202,BRAFMD(Result),BRAFMD
70204,BRAFMT(Result),BRAFMT
70205,BRAFRE(Result),BRAFRE
70206,BRAFSP(Result),BRAFSP
69713,BRES(Result),BRES
69052,BSQCO(Result),BSQCO
69049,BSQDI(Result),BSQDI
69055,BSQDX(Result),BSQDX
69054,BSQET(Result),BSQET
69051,BSQIN(Result),BSQIN
69048,BSQMD(Result),BSQMD
69050,BSQME(Result),BSQME
71502,BSQMU(Result),BSQMU
69053,BSQRE(Result),BSQRE
67728,BTURB(Abnormal),BTURB
67182,BTURB(Result),BTURB
66273,BUN(High),BUN
66161,BUN(InRange),BUN
66330,BUN(Low),BUN
66613,BUN(Result),BUN
70065,BUNCREAT(High),BUNCREAT
67273,BUNCREAT(InRange),BUNCREAT
69396,BUNCREAT(Result),BUNCREAT
66909,BYST(Abnormal),BYST
71499,BYST(Result),BYST
73230,C02(High),C02
70860,C02(InRange),C02
73811,C03(High),C03
70859,C03(InRange),C03
70858,C04(InRange),C04
70857,C05(InRange),C05
73808,C05DC(High),C05DC
70849,C05DC(InRange),C05DC
73809,C05OH(High),C05OH
70855,C05OH(InRange),C05OH
73810,C06(High),C06
70856,C06(InRange),C06
70854,C06OH(InRange),C06OH
70852,C08(InRange),C08
70853,C081(InRange),C081
70850,C10(InRange),C10
70851,C101(InRange),C101
70847,C12(InRange),C12
70848,C121(InRange),C121
67449,C125(High),C125
68580,C125(InRange),C125
68651,C125(Result),C125
73807,C12OH(High),C12OH
70846,C12OH(InRange),C12OH
73805,C14(High),C14
70843,C14(InRange),C14
73806,C141(High),C141
70844,C141(InRange),C141
70842,C141OH(InRange),C141OH
70845,C142(InRange),C142
73804,C14OH(High),C14OH
70841,C14OH(InRange),C14OH
70796,C153(High),C153
68824,C153(InRange),C153
70839,C16(High),C16
71068,C16(InRange),C16
70840,C161(High),C161
71069,C161(InRange),C161
67764,C1613AB(High),C1613AB
67973,C1613AB(InRange),C1613AB
70267,C1613AB(Result),C1613AB
69736,C1613PC(High),C1613PC
67770,C1613PC(InRange),C1613PC
70272,C1613PC(Result),C1613PC
73803,C161OH(High),C161OH
70838,C161OH(InRange),C161OH
71190,C1656A(High),C1656A
66633,C1656A(InRange),C1656A
67744,C1656A(Low),C1656A
71297,C1656A(Result),C1656A
69679,C1656P(High),C1656P
66637,C1656P(InRange),C1656P
67745,C1656P(Low),C1656P
71298,C1656P(Result),C1656P
72654,C16OH(High),C16OH
70837,C16OH(InRange),C16OH
70834,C18(InRange),C18
70835,C181(InRange),C181
70832,C181OH(High),C181OH
71067,C181OH(InRange),C181OH
70836,C182(InRange),C182
70833,C182OH(InRange),C182OH
67008,C199(High),C199
67586,C199(InRange),C199
68679,C199(Result),C199
68873,C1ESTR(High),C1ESTR
69740,C1ESTR(InRange),C1ESTR
68677,C1ESTR(Low),C1ESTR
68408,C1INHF(InRange),C1INHF
69693,C1INHF(Low),C1INHF
69265,C1Q(High),C1Q
68148,C1Q(InRange),C1Q
72667,C1Q(Result),C1Q
73407,C264AB(High),C264AB
67941,C264AB(InRange),C264AB
67936,C264PC(InRange),C264PC
68631,C3(High),C3
67190,C3(InRange),C3
67703,C3(Low),C3
70597,C3(Result),C3
72821,C3AB(Low),C3AB
68525,C3P4PA(InRange),C3P4PA
68671,C3P4PA(Low),C3P4PA
70474,C3P4PA(Result),C3P4PA
69047,C3P4PC(High),C3P4PC
68526,C3P4PC(InRange),C3P4PC
68672,C3P4PC(Low),C3P4PC
70475,C3P4PC(Result),C3P4PC
73476,C3P8PA(High),C3P8PA
72527,C3P8PA(InRange),C3P8PA
72782,C3P8PA(Result),C3P8PA
72532,C3P8PC(InRange),C3P8PC
72787,C3P8PC(Result),C3P8PC
72820,C3PER(InRange),C3PER
68894,C4(High),C4
67336,C4(InRange),C4
67614,C4(Low),C4
70789,C4(Result),C4
71105,C45RAA(High),C45RAA
67763,C45RAA(InRange),C45RAA
70266,C45RAA(Result),C45RAA
71106,C45RAP(High),C45RAP
67769,C45RAP(InRange),C45RAP
70271,C45RAP(Result),C45RAP
69422,C45ROA(High),C45ROA
67762,C45ROA(InRange),C45ROA
70265,C45ROA(Result),C45ROA
69597,C45ROP(High),C45ROP
67768,C45ROP(InRange),C45ROP
70270,C45ROP(Result),C45ROP
73408,C4N7AB(High),C4N7AB
67942,C4N7AB(InRange),C4N7AB
70369,C4N7PC(High),C4N7PC
67937,C4N7PC(InRange),C4N7PC
71387,C4N7PC(Low),C4N7PC
72212,C5616A(High),C5616A
71447,C5616A(InRange),C5616A
71867,C5616A(Result),C5616A
72367,C5616P(High),C5616P
71448,C5616P(InRange),C5616P
71868,C5616P(Result),C5616P
69041,C563AB(High),C563AB
67765,C563AB(InRange),C563AB
70268,C563AB(Result),C563AB
69624,C563PC(High),C563PC
67771,C563PC(InRange),C563PC
70273,C563PC(Result),C563PC
73475,C5P4PA(High),C5P4PA
72526,C5P4PA(InRange),C5P4PA
72781,C5P4PA(Result),C5P4PA
72620,C5P4PC(High),C5P4PC
72531,C5P4PC(InRange),C5P4PC
72786,C5P4PC(Result),C5P4PC
73474,C5P8PA(High),C5P8PA
72525,C5P8PA(InRange),C5P8PA
72780,C5P8PA(Result),C5P8PA
72530,C5P8PC(InRange),C5P8PC
72785,C5P8PC(Result),C5P8PC
72847,CA(Abnormal),CA
66399,CA(High),CA
66863,CA(HighPanic),CA
66160,CA(InRange),CA
66272,CA(Low),CA
66632,CA(LowPanic),CA
66612,CA(Result),CA
69270,CAB(High),CAB
67644,CAB(InRange),CAB
68120,CAB(Result),CAB
71173,CACREAT(High),CACREAT
67257,CACREAT(InRange),CACREAT
70729,CACREAT(Result),CACREAT
71210,CAD(InRange),CAD
71050,CAD(Result),CAD
67653,CADMIUM(High),CADMIUM
67461,CADMIUM(InRange),CADMIUM
68449,CADMIUM(Result),CADMIUM
69427,CADMIUNURN(High),CADMIUNURN
70321,CADMIUNURN(InRange),CADMIUNURN
69225,CADMIUNURN(Result),CADMIUNURN
68442,CAE(InRange),CAE
67828,CAE(Result),CAE
72617,CAICR(Result),CAICR
72830,CAIGG(Result),CAIGG
72829,CAIGM(Result),CAIGM
72828,CAINT(Result),CAINT
66353,CAION(High),CAION
67096,CAION(HighPanic),CAION
66389,CAION(InRange),CAION
66158,CAION(Low),CAION
66415,CAION(LowPanic),CAION
66578,CAION(Result),CAION
69332,CAN10(InRange),CAN10
69329,CAN100(InRange),CAN100
69331,CAN50(InRange),CAN50
71055,CANDP(Result),CANDP
68498,CANNA3(Result),CANNA3
66223,CAOX(Abnormal),CAOX
71240,CAOX(Result),CAOX
69458,CARINT(Result),CARINT
73229,CARNF(High),CARNF
69461,CARNF(InRange),CARNF
71465,CARNF(Low),CARNF
70704,CARNFU(High),CARNFU
71452,CARNFU(InRange),CARNFU
73783,CARNIT(High),CARNIT
69460,CARNIT(InRange),CARNIT
71464,CARNIT(Low),CARNIT
70703,CARNTU(High),CARNTU
71451,CARNTU(InRange),CARNTU
71195,CAROTENE(InRange),CAROTENE
70566,CAROTENE(Low),CAROTENE
70775,CAROTENE(Result),CAROTENE
68012,CASPO(Result),CASPO
70294,CAT(Result),CAT
68708,CAURN(High),CAURN
67258,CAURN(InRange),CAURN
67829,CAURN(Result),CAURN
67360,CCMT(Result),CCMT
68183,CCNT(High),CCNT
67099,CCNT(InRange),CCNT
67721,CCPINT(Result),CCPINT
73058,CCPR(Abnormal),CCPR
67722,CCPR(Result),CCPR
73057,CCPT(High),CCPT
68902,CCPT(InRange),CCPT
70587,CCPT(Result),CCPT
67730,CD19AB(High),CD19AB
68116,CD19AB(InRange),CD19AB
66441,CD19AB(Low),CD19AB
68166,CD19AB(Result),CD19AB
66448,CD19PC(High),CD19PC
66642,CD19PC(InRange),CD19PC
67079,CD19PC(Low),CD19PC
68172,CD19PC(Result),CD19PC
70349,CD20AB(High),CD20AB
69423,CD20AB(InRange),CD20AB
67767,CD20AB(Low),CD20AB
70269,CD20AB(Result),CD20AB
69599,CD20PC(High),CD20PC
68844,CD20PC(InRange),CD20PC
67772,CD20PC(Low),CD20PC
70274,CD20PC(Result),CD20PC
67943,CD26AB(InRange),CD26AB
67938,CD26PC(InRange),CD26PC
68523,CD34AB(High),CD34AB
68745,CD34AB(InRange),CD34AB
68730,CD34AB(Result),CD34AB
70531,CD34BMPC(InRange),CD34BMPC
71482,CD34BMPC(Result),CD34BMPC
68216,CD34DS(Result),CD34DS
68218,CD34FL(Result),CD34FL
70347,CD34FLDPC(High),CD34FLDPC
68217,CD34FLDPC(InRange),CD34FLDPC
72894,CD34FLDPC(Result),CD34FLDPC
72622,CD34PC(High),CD34PC
68524,CD34PC(InRange),CD34PC
68731,CD34PC(Result),CD34PC
69866,CD34V(InRange),CD34V
71428,CD34V(Low),CD34V
70459,CD34V(Result),CD34V
67974,CD3AB(High),CD3AB
66636,CD3AB(InRange),CD3AB
66443,CD3AB(Low),CD3AB
68168,CD3AB(Result),CD3AB
67080,CD3PC(High),CD3PC
66643,CD3PC(InRange),CD3PC
66450,CD3PC(Low),CD3PC
68174,CD3PC(Result),CD3PC
72955,CD45PV(InRange),CD45PV
73662,CD45PV(Low),CD45PV
73538,CD45PV(Result),CD45PV
70368,CD4AB(High),CD4AB
66635,CD4AB(InRange),CD4AB
66440,CD4AB(Low),CD4AB
68165,CD4AB(Result),CD4AB
68893,CD4PC(High),CD4PC
66641,CD4PC(InRange),CD4PC
66447,CD4PC(Low),CD4PC
68171,CD4PC(Result),CD4PC
69666,CD5AB(High),CD5AB
66442,CD5AB(InRange),CD5AB
68167,CD5AB(Result),CD5AB
66449,CD5PC(InRange),CD5PC
68173,CD5PC(Result),CD5PC
67935,CD7AB(InRange),CD7AB
67939,CD7PC(InRange),CD7PC
67766,CD8AB(High),CD8AB
66634,CD8AB(InRange),CD8AB
66439,CD8AB(Low),CD8AB
68164,CD8AB(Result),CD8AB
67078,CD8PC(High),CD8PC
66640,CD8PC(InRange),CD8PC
66446,CD8PC(Low),CD8PC
68170,CD8PC(Result),CD8PC
72613,CDH1CI(Result),CDH1CI
72610,CDH1DI(Result),CDH1DI
73373,CDH1IN(Result),CDH1IN
72609,CDH1MD(Result),CDH1MD
72612,CDH1MT(Result),CDH1MT
73374,CDH1MU(Result),CDH1MU
72611,CDH1RE(Result),CDH1RE
73347,CDMLDI(Result),CDMLDI
73350,CDMLDX(Result),CDMLDX
73346,CDMLMD(Result),CDMLMD
73348,CDMLME(Result),CDMLME
73349,CDMLRE(Result),CDMLRE
67381,CDPL(Result),CDPL
69763,CDPLT(Result),CDPLT
67588,CDTR(Abnormal),CDTR
66687,CDTR(Result),CDTR
66688,CDTSP(Result),CDTSP
67427,CEA(High),CEA
67214,CEA(InRange),CEA
67408,CEA(Result),CEA
68942,CEAFLD(Result),CEAFLD
69339,CEBAA(Result),CEBAA
69338,CEBCM(Result),CEBCM
69336,CEBDI(Result),CEBDI
69341,CEBDX(Result),CEBDX
69335,CEBMD(Result),CEBMD
69337,CEBMT(Result),CEBMT
69340,CEBRE(Result),CEBRE
66922,CECAST(Abnormal),CECAST
69443,CELDR(Result),CELDR
70940,CENINT(Result),CENINT
70957,CENQNT(High),CENQNT
70958,CENQUL(Abnormal),CENQUL
70941,CENQUL(Result),CENQUL
67115,CEPAA(Result),CEPAA
67114,CEPCM(Result),CEPCM
67112,CEPDI(Result),CEPDI
67117,CEPDX(Result),CEPDX
67111,CEPMD(Result),CEPMD
67113,CEPMT(Result),CEPMT
67116,CEPRE(Result),CEPRE
67682,CER(High),CER
66962,CER(InRange),CER
68623,CER(Low),CER
69628,CER(Result),CER
69673,CF32CM(Result),CF32CM
69671,CF32DI(Result),CF32DI
69676,CF32DX(Result),CF32DX
69675,CF32ET(Result),CF32ET
69670,CF32IN(Result),CF32IN
69672,CF32ME(Result),CF32ME
69674,CF32R1(Result),CF32R1
71009,CF32R2(Result),CF32R2
71023,CFDSDI(Result),CFDSDI
71026,CFDSDX(Result),CFDSDX
71022,CFDSMD(Result),CFDSMD
71024,CFDSMT(Result),CFDSMT
71025,CFDSRE(Result),CFDSRE
71846,CFMLDI(Result),CFMLDI
71849,CFMLDX(Result),CFMLDX
71845,CFMLMD(Result),CFMLMD
71847,CFMLME(Result),CFMLME
71848,CFMLRE(Result),CFMLRE
71463,CFPTCL(Result),CFPTCL
71458,CFPTDS(Result),CFPTDS
71457,CFPTIN(Result),CFPTIN
71459,CFPTME(Result),CFPTME
71461,CFPTR2(Result),CFPTR2
71460,CFPTR3(Result),CFPTR3
71462,CFPTRS(Result),CFPTRS
72708,CFSSDI(Result),CFSSDI
72711,CFSSDX(Result),CFSSDX
72707,CFSSMD(Result),CFSSMD
72709,CFSSME(Result),CFSSME
72710,CFSSRE(Result),CFSSRE
73441,CGDA(High),CGDA
71539,CGDA(InRange),CGDA
72725,CGDA(Result),CGDA
70486,CGRSLT(Result),CGRSLT
67317,CGSN1(Result),CGSN1
70487,CGTEST(Result),CGTEST
73633,CHEP(InRange),CHEP
70311,CHEP(Low),CHEP
70825,CHICK(Result),CHICK
71223,CHLA(Result),CHLA
67807,CHLAM(Abnormal),CHLAM
67651,CHLAM(Result),CHLAM
67748,CHMISC(Result),CHMISC
66293,CHOL(High),CHOL
66363,CHOL(InRange),CHOL
68642,CHOL(Result),CHOL
71217,CHOLFLD(High),CHOLFLD
70045,CHOLFLD(InRange),CHOLFLD
67636,CHOLFLD(Result),CHOLFLD
66960,CHOLHDL(High),CHOLHDL
66289,CHOLHDL(InRange),CHOLHDL
67407,CHOLHDL(Result),CHOLHDL
69791,CHONDS(Result),CHONDS
69795,CHONDX(Result),CHONDX
69793,CHONIN(Result),CHONIN
69790,CHONMD(Result),CHONMD
69792,CHONMT(Result),CHONMT
69794,CHONRS(Result),CHONRS
69125,CIG(High),CIG
67645,CIG(InRange),CIG
68121,CIG(Result),CIG
70805,CILIA(High),CILIA
68287,CILIA(InRange),CILIA
70783,CILIA(Result),CILIA
67503,CIMM(Result),CIMM
68194,CINDX(High),CINDX
67641,CINDX(InRange),CINDX
68117,CINDX(Result),CINDX
70518,CITRUL(High),CITRUL
68054,CITRUL(InRange),CITRUL
69975,CITRUL(InRange),CITRUL
70253,CITRUL(Low),CITRUL
73209,CITRUL(Low),CITRUL
66206,CK(High),CK
73175,CK(HighPanic),CK
66210,CK(InRange),CK
73212,CK(Low),CK
66732,CK(Result),CK
73786,CK(Result),CK
73046,CKEP(Result),CKEP
66346,CKMB(High),CKMB
66250,CKMB(InRange),CKMB
66622,CKMB(Result),CKMB
66345,CKMBRI(High),CKMBRI
66401,CKMBRI(InRange),CKMBRI
66731,CKMBRI(Result),CKMBRI
66313,CL(High),CL
66628,CL(High),CL
66382,CL(HighPanic),CL
66707,CL(HighPanic),CL
66179,CL(InRange),CL
69814,CL(InRange),CL
66328,CL(Low),CL
66760,CL(LowPanic),CL
73772,CL(LowPanic),CL
66577,CL(Result),CL
66618,CL(Result),CL
70296,CLA(Result),CLA
69778,CLASP(High),CLASP
72520,CLASP(Result),CLASP
68138,CLE(InRange),CLE
67497,CLE(Result),CLE
71066,CLFLD(High),CLFLD
70325,CLFLD(InRange),CLFLD
73789,CLFLD(Result),CLFLD
68308,CLFLD(Result),CLFLD
70326,CLFLS(Result),CLFLS
70575,CLINE(High),CLINE
69747,CLINE(InRange),CLINE
69522,CLNTST(Result),CLNTST
70910,CLOMI(InRange),CLOMI
68554,CLSWT(High),CLSWT
68900,CLSWT(InRange),CLSWT
72231,CLSWT(Result),CLSWT
71636,CMGDES(Result),CMGDES
71866,CMGQNT(High),CMGQNT
71637,CMGQNT(InRange),CMGQNT
72028,CMGQNT(Result),CMGQNT
71638,CMGQUL(Result),CMGQUL
71604,CMGTDS(Result),CMGTDS
71606,CMGTQL(Result),CMGTQL
72263,CMGTQT(High),CMGTQT
71605,CMGTQT(InRange),CMGTQT
71870,CMGTQT(Result),CMGTQT
71640,CMMDES(Result),CMMDES
72093,CMMQNT(High),CMMQNT
71683,CMMQNT(InRange),CMMQNT
71827,CMMQNT(Result),CMMQNT
71684,CMMQUL(Abnormal),CMMQUL
71641,CMMQUL(Result),CMMQUL
70256,CMQDNA(Abnormal),CMQDNA
66739,CMQDNA(Result),CMQDNA
66414,CMV(Abnormal),CMV
67094,CMV(Result),CMV
73642,CMVAB1(Result),CMVAB1
73499,CMVAVD(Result),CMVAVD
73501,CMVAVI(Result),CMVAVI
73500,CMVAVR(Abnormal),CMVAVR
72621,CMVCP(High),CMVCP
67366,CMVCP(InRange),CMVCP
66935,CMVCP(Result),CMVCP
69942,CMVDNA(Abnormal),CMVDNA
66936,CMVDNA(Result),CMVDNA
71599,CMVDSV(Result),CMVDSV
66432,CMVIGM(Abnormal),CMVIGM
66982,CMVIGM(Result),CMVIGM
66738,CMVLIP(Result),CMVLIP
68284,CMVLOG(High),CMVLOG
67365,CMVLOG(InRange),CMVLOG
66934,CMVLOG(Result),CMVLOG
66740,CMVQSP(Result),CMVQSP
72040,CMVRC1(Abnormal),CMVRC1
71601,CMVRC1(Result),CMVRC1
72039,CMVRC2(Abnormal),CMVRC2
71600,CMVRC2(Result),CMVRC2
66937,CMVSP(Result),CMVSP
71602,CMVSPM(Result),CMVSPM
66933,CMVTIP(Result),CMVTIP
69786,CNDIDA(High),CNDIDA
72516,CNDIDA(Result),CNDIDA
69328,CNDINT(Result),CNDINT
68530,CNRBC(High),CNRBC
66281,CO2(High),CO2
66877,CO2(HighPanic),CO2
66178,CO2(InRange),CO2
66403,CO2(Low),CO2
67755,CO2(LowPanic),CO2
66617,CO2(Result),CO2
72930,CO2FL(InRange),CO2FL
73157,CO2FL(Result),CO2FL
72931,CO2FLS(Result),CO2FLS
66409,COCAINE(Abnormal),COCAINE
69250,COCAINE(InRange),COCAINE
66133,COCAINE(Result),COCAINE
67482,COCC(Result),COCC
66713,COCFS(Result),COCFS
66841,COCI(Result),COCI
73484,COCK(High),COCK
70295,COCK(Result),COCK
73644,CODEINE(High),CODEINE
68687,CODEINE(InRange),CODEINE
67404,CODEINE(Result),CODEINE
67136,COHB(High),COHB
66181,COHB(InRange),COHB
66575,COHB(Result),COHB
68429,COLADP(High),COLADP
69434,COLADP(InRange),COLADP
68518,COLADP(Low),COLADP
67757,COLADP(Result),COLADP
68430,COLEPI(High),COLEPI
68386,COLEPI(InRange),COLEPI
68584,COLEPI(Low),COLEPI
67758,COLEPI(Result),COLEPI
70624,COLL25(InRange),COLL25
68292,COLL25(Low),COLL25
68913,COLL25(Result),COLL25
68291,COLL50(Low),COLL50
68912,COLL50(Result),COLL50
73764,COLORCSF(Abnormal),COLORCSF
67364,COLORCSF(Abnormal),COLORCSF
67181,COLORCSF(Result),COLORCSF
67441,COM(Result),COM
67710,CONA(InRange),CONA
67709,CONINT(Result),CONINT
68597,COPPER(High),COPPER
67736,COPPER(InRange),COPPER
69200,COPPER(Low),COPPER
70275,COPPER(Result),COPPER
67993,COPPERURN(High),COPPERURN
70673,COPPERURN(InRange),COPPERURN
69212,COPPERURN(Low),COPPERURN
68157,COPPERURN(Result),COPPERURN
68775,COPRO(InRange),COPRO
69114,COPRO(Result),COPRO
68963,COPRO3(High),COPRO3
69604,COPRO3(InRange),COPRO3
71185,COPRO3(Result),COPRO3
69451,COPROU(High),COPROU
66996,COPROU(InRange),COPROU
71186,COPROU(Result),COPROU
70346,COPYTO(Result),COPYTO
69103,CORCL(High),CORCL
67537,CORCL(InRange),CORCL
66530,CORCL(Low),CORCL
69313,CORCL(Result),CORCL
67718,COREXC(High),COREXC
66528,COREXC(InRange),COREXC
69742,COREXC(Result),COREXC
70824,CORNY(High),CORNY
66714,CORT(High),CORT
66297,CORT(InRange),CORT
67576,CORT(Low),CORT
68771,CORT(Result),CORT
70358,CORTFREE(High),CORTFREE
69893,CORTFREE(InRange),CORTFREE
67329,CORTFREE(Result),CORTFREE
67274,CORTS(High),CORTS
66759,CORTS(InRange),CORTS
68109,CORTS(Low),CORTS
70149,CORTS(Result),CORTS
72195,CORTU(High),CORTU
71882,CORTU(InRange),CORTU
67174,COTHER(High),COTHER
67314,CPEP(High),CPEP
68551,CPEP(InRange),CPEP
67434,CPEP(Low),CPEP
70073,CPEP(Result),CPEP
67640,CPIEI(Result),CPIEI
67646,CPIER(Result),CPIER
69644,CPLUS1(Result),CPLUS1
72619,CPSA(High),CPSA
69932,CPSA(InRange),CPSA
70543,CPSA(Result),CPSA
66286,CR(High),CR
66175,CR(InRange),CR
66614,CR(Result),CR
69104,CRCL(High),CRCL
66531,CRCL(InRange),CRCL
69743,CRCL(Result),CRCL
73425,CRDALG(InRange),CRDALG
73360,CRDALG(Result),CRDALG
73359,CRDVLG(InRange),CRDVLG
72903,CRDVLG(Result),CRDVLG
69102,CRE(High),CRE
70183,CRE(High),CRE
66529,CRE(InRange),CRE
69889,CRE(InRange),CRE
70028,CRE(Result),CRE
69290,CRE(Result),CRE
68761,CRFLD(High),CRFLD
67027,CRFLD(InRange),CRFLD
68772,CRFLD(Result),CRFLD
67028,CRFLS(Result),CRFLS
68301,CRLYM(High),CRLYM
67731,CRLYM(InRange),CRLYM
66564,CRP(High),CRP
67227,CRP(InRange),CRP
67200,CRP(Result),CRP
66836,CRSTA(Result),CRSTA
70104,CRTNR(High),CRTNR
68238,CRTNR(InRange),CRTNR
68609,CRTNR(Result),CRTNR
67719,CRUCL(High),CRUCL
66532,CRUCL(InRange),CRUCL
69744,CRUCL(Result),CRUCL
67697,CRYS(Abnormal),CRYS
68141,CRYS(Result),CRYS
71757,CSCI(Result),CSCI
71680,CSCIB(Result),CSCIB
71990,CSCIM(Result),CSCIM
71741,CSDI(Result),CSDI
71665,CSDIB(Result),CSDIB
71992,CSDIM(Result),CSDIM
71740,CSMD(Result),CSMD
71664,CSMDB(Result),CSMDB
71991,CSMDM(Result),CSMDM
71742,CSME(Result),CSME
71666,CSMEB(Result),CSMEB
71993,CSMEM(Result),CSMEM
67184,CSOURC(Result),CSOURC
71743,CSREF(Result),CSREF
71667,CSREFB(Result),CSREFB
71994,CSREFM(Result),CSREFM
71756,CSSP(Result),CSSP
70467,CTIGA(Result),CTIGA
70713,CTIGG(High),CTIGG
70468,CTIGG(Result),CTIGG
70466,CTIGM(Result),CTIGM
70465,CTINT(Result),CTINT
69348,CTO2A(High),CTO2A
66299,CTO2A(InRange),CTO2A
66332,CTO2A(Low),CTO2A
67052,CTO2A(LowPanic),CTO2A
66581,CTO2A(Result),CTO2A
66887,CTO2V(High),CTO2V
66356,CTO2V(InRange),CTO2V
66184,CTO2V(Low),CTO2V
66954,CTO2V(Result),CTO2V
70287,CTSMIS(Result),CTSMIS
67724,CTURB(Abnormal),CTURB
67180,CTURB(Result),CTURB
68361,CUL54(Result),CUL54
68362,CUL97(Result),CUL97
67522,CULT(*),CULT(*)
66377,CULT(Result),CULT
67698,CXSOUR(Result),CXSOUR
68505,CYABS(Result),CYABS
68984,CYAN(High),CYAN
70484,CYAN(InRange),CYAN
68746,CYAN(Result),CYAN
66846,CYC(Result),CYC
66845,CYC2(Result),CYC2
66844,CYC3(Result),CYC3
66843,CYC4(Result),CYC4
73395,CYCLXR(InRange),CYCLXR
73326,CYCLXR(Low),CYCLXR
73253,CYCLXR(Result),CYCLXR
67638,CYCWB(High),CYCWB
66847,CYCWB(InRange),CYCWB
67593,CYCWB(Result),CYCWB
68497,CYLX1(Result),CYLX1
69269,CYSAB2(High),CYSAB2
69272,CYSAB2(Result),CYSAB2
69233,CYSC(Result),CYSC
67872,CYSIGG(Abnormal),CYSIGG
67803,CYSIGG(Result),CYSIGG
