base_name	Window Size	Prior Consecutive Normal	Total Count	Normal Count
LABPHOS	90	5	7097	6037
LABPLTS	30	0	7070	4216
LABK	2	2	7067	6549
LABLAC	1	3	7061	6726
LABHEPAR	2	1	6988	4479
LABPHOS	7	5	6970	5990
LABSPLAC	1	NULL	6952	6315
LABSPLAC	2	NULL	6952	6315
LABSPLAC	4	NULL	6952	6315
LABSPLAC	30	NULL	6952	6315
LABSPLAC	90	NULL	6952	6315
LABSPLAC	7	NULL	6952	6315
LABFER	1	NULL	6942	2666
LABFER	2	NULL	6942	2666
LABFER	4	NULL	6942	2666
LABFER	30	NULL	6942	2666
LABFER	90	NULL	6942	2666
LABFER	7	NULL	6942	2666
LABB12	1	NULL	6917	4428
LABB12	2	NULL	6917	4428
LABB12	4	NULL	6917	4428
LABB12	30	NULL	6917	4428
LABB12	90	NULL	6917	4428
LABB12	7	NULL	6917	4428
LABMGN	2	5	6912	6334
LABESRP	7	0	6905	2526
LABUSPG	1	NULL	6903	6853
LABUSPG	2	NULL	6903	6853
LABUSPG	4	NULL	6903	6853
LABUSPG	30	NULL	6903	6853
LABUSPG	90	NULL	6903	6853
LABUSPG	7	NULL	6903	6853
LABK	7	1	6899	6093
LABPLTS	90	0	6881	4161
LABGRAM	30	0	6839	6079
LABFLDC	4	0	6838	5174
LABCAI	1	2	6815	4671
LABFCUL	30	0	6798	5436
LABFK506L	4	4	6780	6539
LABK	30	1	6685	5872
LABK	90	1	6676	5847
LABMB	1	1	6648	5681
LABPOCGLU	1	3	6613	3225
LABPCG3	90	1	6598	1408
LABPCG3	30	1	6584	1407
LABFER	1	0	6580	2546
LABCK	2	0	6558	4554
LABPCG3	7	1	6553	1407
LABB12	1	0	6546	4199
LABPCG3	4	1	6535	1404
LABGRAM	90	0	6531	5801
LABMB	2	1	6508	5523
LABPCG3	2	1	6497	1401
LABBLC2	4	1	6486	6154
LABFLDC	7	0	6475	4912
LABB12	2	0	6469	4158
LABFER	2	0	6453	2519
LABMB	7	1	6448	5421
LABMB	30	1	6441	5384
LABPTT	90	3	6436	4920
LABESRP	30	0	6434	2430
LABMB	4	1	6429	5427
LABMB	90	1	6424	5331
LABB12	4	0	6410	4120
LABPCG3	1	1	6405	1420
LABHEPAR	90	1	6389	4009
LABHEPAR	30	1	6379	4014
LABB12	7	0	6375	4103
LABFIB	1	0	6371	2338
LABHEPAR	4	1	6370	4028
LABHEPAR	7	1	6365	4016
LABFER	4	0	6350	2498
LABFCUL	90	0	6346	5146
LABPOCGLU	90	3	6301	2929
LABB12	30	0	6278	4048
LABFER	7	0	6275	2485
LABPOCGLU	30	3	6274	2923
LABVANPRL	90	1	6265	3631
LABPT	90	2	6250	3889
LABCK	4	0	6247	4341
LABAMY	1	NULL	6241	5102
LABAMY	2	NULL	6241	5102
LABAMY	4	NULL	6241	5102
LABAMY	30	NULL	6241	5102
LABAMY	90	NULL	6241	5102
LABAMY	7	NULL	6241	5102
LABPOCGLU	7	3	6238	2910
LABPOCGLU	4	3	6218	2900
LABRESP	30	0	6211	4401
LABPTT	30	3	6171	4738
LABPOCGLU	2	3	6169	2891
LABESRP	90	0	6149	2354
LABVANPRL	30	1	6142	3575
LABB12	90	0	6134	3966
LABTRIG	2	0	6117	3871
LABLAC	4	2	6101	5613
LABVANPRL	7	1	6098	3576
LABVANPRL	4	1	6083	3622
LABROMRS	90	1	6081	5916
LABFER	30	0	6065	2440
LABDIC	2	0	6047	168
LABTRFS	1	NULL	6036	687
LABTRFS	2	NULL	6036	687
LABTRFS	4	NULL	6036	687
LABTRFS	30	NULL	6036	687
LABTRFS	90	NULL	6036	687
LABTRFS	7	NULL	6036	687
LABCAI	4	4	6034	4905
LABLAC	7	2	6030	5537
LABHEPAR	2	0	6005	1373
LABPT	2	2	6005	4143
LABCK	7	0	5988	4106
LABLAC	30	2	5974	5453
LABLAC	90	2	5953	5408
LABRESP	90	0	5911	4213
LABPT	30	2	5887	3712
LABFER	90	0	5820	2360
LABBMT2	2	0	5778	236
LABTRFS	1	0	5761	648
LABPTT	7	3	5753	4456
LABHAP	1	NULL	5750	3152
LABHAP	2	NULL	5750	3152
LABHAP	4	NULL	5750	3152
LABHAP	30	NULL	5750	3152
LABHAP	90	NULL	5750	3152
LABHAP	7	NULL	5750	3152
LABFLDC	30	0	5748	4391
LABK	4	2	5723	5262
LABTRFS	2	0	5701	635
LABYPREAL	4	0	5693	1410
LABTRFS	4	0	5654	634
LABHEPAR	4	0	5639	1303
LABCK	30	0	5629	3793
LABRETIC	1	NULL	5628	2109
LABRETIC	2	NULL	5628	2109
LABRETIC	4	NULL	5628	2109
LABRETIC	30	NULL	5628	2109
LABRETIC	90	NULL	5628	2109
LABRETIC	7	NULL	5628	2109
LABCBCS	2	0	5618	52
LABTRFS	7	0	5614	628
LABLAC	2	3	5579	5267
LABFK506L	4	2	5559	5273
LABAFBC	1	NULL	5539	5174
LABAFBC	2	NULL	5539	5174
LABAFBC	4	NULL	5539	5174
LABAFBC	30	NULL	5539	5174
LABAFBC	90	NULL	5539	5174
LABAFBC	7	NULL	5539	5174
LABK	2	3	5537	5240
LABBXTG	1	NULL	5522	3479
LABBXTG	2	NULL	5522	3479
LABBXTG	4	NULL	5522	3479
LABBXTG	30	NULL	5522	3479
LABBXTG	90	NULL	5522	3479
LABBXTG	7	NULL	5522	3479
LABPT	7	2	5500	3517
LABCK	90	0	5479	3659
LABNH3	1	0	5472	2193
LABHEPAR	7	0	5470	1267
LABTRFS	30	0	5454	616
LABBLC	2	1	5440	5171
LABALB	1	NULL	5411	759
LABALB	2	NULL	5411	759
LABALB	4	NULL	5411	759
LABALB	30	NULL	5411	759
LABALB	90	NULL	5411	759
LABALB	7	NULL	5411	759
LABFLDC	90	0	5370	4100
LABPTT	1	2	5364	3883
LABPHEN	1	NULL	5324	2215
LABPHEN	2	NULL	5324	2215
LABPHEN	4	NULL	5324	2215
LABPHEN	30	NULL	5324	2215
LABPHEN	90	NULL	5324	2215
LABPHEN	7	NULL	5324	2215
LABK	7	2	5299	4837
LABURIC	2	1	5288	5242
LABCBCS	4	0	5286	50
LABPT	4	2	5283	3381
LABROMRS	30	1	5274	5183
LABLAC	4	3	5272	4949
LABTRFS	90	0	5248	599
LABLDH	1	1	5242	4886
LABVANPRL	2	1	5231	3250
LABLDH	2	1	5208	4756
LABCBCS	7	0	5183	50
LABHEPAR	30	0	5168	1216
LABDIC	4	0	5166	155
LABCORT	1	NULL	5150	3553
LABCORT	2	NULL	5150	3553
LABCORT	4	NULL	5150	3553
LABCORT	30	NULL	5150	3553
LABCORT	90	NULL	5150	3553
LABCORT	7	NULL	5150	3553
LABHAP	1	0	5113	2857
LABURNC	90	1	5111	3566
LABDIGL	1	NULL	5109	3923
LABDIGL	2	NULL	5109	3923
LABDIGL	4	NULL	5109	3923
LABDIGL	30	NULL	5109	3923
LABDIGL	90	NULL	5109	3923
LABDIGL	7	NULL	5109	3923
LABFK506L	7	1	5106	4591
LABURIC	2	2	5093	5070
LABPTT	4	4	5075	4263
LABK	30	2	5061	4609
LABLACWB	1	0	5043	4316
LABK	90	2	5042	4584
LABHEPAR	90	0	5013	1190
LABFK506L	7	2	5003	4730
LABCBCD	90	1	4964	1237
LABCBCS	30	0	4964	50
LABK	1	3	4964	4712
LABAMY	1	0	4946	4116
LABRETIC	1	0	4939	1973
LABVOLTL	1	NULL	4886	3562
LABVOLTL	2	NULL	4886	3562
LABVOLTL	4	NULL	4886	3562
LABVOLTL	30	NULL	4886	3562
LABVOLTL	90	NULL	4886	3562
LABVOLTL	7	NULL	4886	3562
LABDIC	7	0	4869	147
LABAFBD	1	NULL	4858	4757
LABAFBD	2	NULL	4858	4757
LABAFBD	4	NULL	4858	4757
LABAFBD	30	NULL	4858	4757
LABAFBD	90	NULL	4858	4757
LABAFBD	7	NULL	4858	4757
LABCBCD	30	1	4843	1215
LABCBCS	90	0	4816	50
LABFK506L	4	0	4800	3470
LABHAP	2	0	4789	2704
LABBLC	90	2	4728	4404
LABBXTG	1	0	4723	2978
LABFK506L	7	3	4697	4501
LABCBCD	7	1	4677	1174
LABFIB	2	0	4656	1824
LABK	4	3	4644	4339
LABCBCD	2	1	4641	1328
LABBXTG	2	0	4625	2946
LABURNC	30	1	4605	3280
LABVOLTL	1	0	4595	3422
LABVOLTL	2	0	4578	3410
LABVOLTL	4	0	4570	3407
LABBLCTIP	1	NULL	4569	4131
LABBLCTIP	2	NULL	4569	4131
LABBLCTIP	4	NULL	4569	4131
LABBLCTIP	30	NULL	4569	4131
LABBLCTIP	90	NULL	4569	4131
LABBLCTIP	7	NULL	4569	4131
LABCBCD	4	1	4565	1160
LABHIVWBL	1	NULL	4562	4511
LABHIVWBL	2	NULL	4562	4511
LABHIVWBL	4	NULL	4562	4511
LABHIVWBL	30	NULL	4562	4511
LABHIVWBL	90	NULL	4562	4511
LABHIVWBL	7	NULL	4562	4511
LABVOLTL	7	0	4546	3395
LABNA	1	0	4536	2150
LABFK506L	30	1	4531	4049
LABBLCSTK	1	NULL	4529	4126
LABBLCSTK	2	NULL	4529	4126
LABBLCSTK	4	NULL	4529	4126
LABBLCSTK	30	NULL	4529	4126
LABBLCSTK	90	NULL	4529	4126
LABBLCSTK	7	NULL	4529	4126
LABCAI	90	4	4521	3496
LABBXTG	4	0	4515	2910
LABNH3	2	0	4502	1891
LABFK506L	7	0	4498	3224
LABLAC	7	3	4490	4173
LABLAC	90	3	4480	4133
LABCAI	30	4	4477	3469
LABCMVPQ	1	NULL	4456	3656
LABCMVPQ	2	NULL	4456	3656
LABCMVPQ	4	NULL	4456	3656
LABCMVPQ	30	NULL	4456	3656
LABCMVPQ	90	NULL	4456	3656
LABCMVPQ	7	NULL	4456	3656
LABLAC	30	3	4454	4126
LABRETIC	2	0	4439	1920
LABBXTG	7	0	4428	2874
LABVOLTL	30	0	4416	3314
LABCAI	2	3	4409	3214
LABCAI	7	4	4403	3428
LABBLCSTK	1	0	4400	4019
LABHIVWBL	1	0	4382	4333
LABDIC	30	0	4371	131
LABFIB	4	0	4363	1726
LABYPREAL	7	0	4350	985
LABNA	1	1	4346	3273
LABHIVWBL	2	0	4325	4277
LABRETIC	4	0	4320	1891
LABPHOS	2	4	4282	3636
LABBLCTIP	1	0	4281	3883
LABHIVWBL	4	0	4280	4233
LABLACWB	2	0	4275	3596
LABHIVWBL	7	0	4257	4210
LABHEPAR	2	2	4255	3055
LABFIB	7	0	4245	1686
LABLAC	2	4	4239	4052
LABVOLTL	90	0	4239	3201
LABBXTG	30	0	4226	2785
LABRETIC	7	0	4225	1862
LABHIVWBL	30	0	4222	4175
LABTNI	90	3	4216	3999
LABNA	1	2	4212	3618
LABCSFCT	1	NULL	4204	925
LABCSFCT	2	NULL	4204	925
LABCSFCT	4	NULL	4204	925
LABCSFCT	30	NULL	4204	925
LABCSFCT	90	NULL	4204	925
LABCSFCT	7	NULL	4204	925
LABK	7	3	4193	3909
LABHIVWBL	90	0	4189	4142
LABBLCSTK	2	0	4185	3820
LABNH3	4	0	4165	1788
LABPCG3V	1	0	4164	228
LABHAP	4	0	4145	2390
LABMGN	1	4	4143	3810
LABFK506L	90	1	4130	3670
LABBLC	30	2	4121	3892
LABPCCG4O	1	NULL	4112	3455
LABPCCG4O	2	NULL	4112	3455
LABPCCG4O	4	NULL	4112	3455
LABPCCG4O	30	NULL	4112	3455
LABPCCG4O	90	NULL	4112	3455
LABPCCG4O	7	NULL	4112	3455
LABDBIL	1	NULL	4103	1414
LABDBIL	2	NULL	4103	1414
LABDBIL	4	NULL	4103	1414
LABDBIL	30	NULL	4103	1414
LABDBIL	90	NULL	4103	1414
LABDBIL	7	NULL	4103	1414
LABDIC	90	0	4081	120
LABBLCTIP	2	0	4065	3689
LABK	2	4	4061	3836
LABAMY	2	0	4059	3432
LABCMVPQ	1	0	4052	3351
LABURIC	1	2	4040	4027
LABBXTG	90	0	4022	2651
LABFIB	30	0	4011	1609
LABRETIC	30	0	4004	1801
LABLAC	4	4	3978	3787
LABPTT	90	4	3975	3176
LABK	30	3	3973	3692
LABLACWB	4	0	3971	3324
LABTNI	30	3	3966	3788
LABTRIG	4	0	3966	2519
LABURIC	4	3	3963	3949
LABSTOBGD	1	NULL	3959	695
LABSTOBGD	2	NULL	3959	695
LABSTOBGD	4	NULL	3959	695
LABSTOBGD	30	NULL	3959	695
LABSTOBGD	90	NULL	3959	695
LABSTOBGD	7	NULL	3959	695
LABNH3	7	0	3955	1710
LABK	90	3	3953	3669
LABFIB	90	0	3904	1569
LABAMY	4	0	3898	3301
LABDIGL	1	0	3895	2902
LABURIC	4	4	3881	3867
LABGGT	1	NULL	3876	688
LABGGT	2	NULL	3876	688
LABGGT	4	NULL	3876	688
LABGGT	30	NULL	3876	688
LABGGT	90	NULL	3876	688
LABGGT	7	NULL	3876	688
LABBLC2	90	2	3873	3595
LABAFBD	1	0	3866	3779
LABPCCG4O	1	0	3858	3277
LABPCCG4O	2	0	3858	3277
LABPCCG4O	4	0	3856	3275
LABHAP	7	0	3844	2261
LABRETIC	90	0	3844	1752
LABPCCG4O	7	0	3843	3266
LABCBCD	1	1	3838	1026
LABCMVPQ	2	0	3838	3174
LABAFBD	2	0	3819	3733
LABAMY	7	0	3787	3206
LABHBSAG	1	NULL	3786	3704
LABHBSAG	2	NULL	3786	3704
LABHBSAG	4	NULL	3786	3704
LABHBSAG	30	NULL	3786	3704
LABHBSAG	90	NULL	3786	3704
LABHBSAG	7	NULL	3786	3704
LABPTT	30	4	3779	3041
LABPCCG4O	30	0	3778	3212
LABPCTNI	90	1	3772	3420
LABCORT	1	0	3770	2712
LABCAI	1	3	3758	2828
LABLACWB	7	0	3740	3121
LABBLCSTK	4	0	3730	3391
LABPALB	1	NULL	3721	832
LABPALB	2	NULL	3721	832
LABPALB	4	NULL	3721	832
LABPALB	30	NULL	3721	832
LABPALB	90	NULL	3721	832
LABPALB	7	NULL	3721	832
LABFK506L	30	0	3708	2570
LABALB	1	0	3697	525
LABPCCG4O	90	0	3696	3138
LABAFBC	1	0	3690	3461
LABAFBD	4	0	3686	3601
LABSTOBGD	1	0	3685	659
LABFK506L	30	2	3669	3441
LABLAC	1	4	3652	3525
LABFOL	1	NULL	3642	2540
LABFOL	2	NULL	3642	2540
LABFOL	4	NULL	3642	2540
LABFOL	30	NULL	3642	2540
LABFOL	90	NULL	3642	2540
LABFOL	7	NULL	3642	2540
LABURNC	7	1	3605	2792
LABBLCTIP	4	0	3600	3251
LABCSFCT	1	0	3600	781
LABK	4	4	3598	3377
LABTNI	7	3	3583	3446
LABAFBD	7	0	3580	3502
LABAMY	30	0	3573	3018
LABHBSAG	1	0	3568	3489
LABNA	2	0	3563	1657
LABOSM	1	0	3557	1454
LABPTT	7	4	3553	2893
LABCORT	2	0	3548	2561
LABHAP	30	0	3546	2126
LABSTOBGD	2	0	3544	632
LABHBSAG	2	0	3537	3460
LABURIC	2	0	3534	2971
LABHBSAG	4	0	3518	3442
LABLDH	2	2	3514	3379
LABPALB	1	0	3512	806
LABNA	2	1	3509	2513
LABHBSAG	7	0	3500	3426
LABASI	1	NULL	3496	3491
LABASI	2	NULL	3496	3491
LABASI	4	NULL	3496	3491
LABASI	30	NULL	3496	3491
LABASI	90	NULL	3496	3491
LABASI	7	NULL	3496	3491
LABCMVPQ	4	0	3491	2942
LABFOL	1	0	3490	2432
LABASI	1	0	3488	3483
LABBLC	1	1	3487	3326
LABHEPAR	90	2	3485	2434
LABHEPAR	4	2	3484	2449
LABBLC2	2	1	3479	3266
LABASI	2	0	3476	3471
LABHEPAR	30	2	3471	2430
LABAMY	90	0	3470	2927
LABNH3	30	0	3470	1549
LABPCG3V	2	0	3468	198
LABHEPAR	1	2	3461	2518
LABCSFGL	1	NULL	3458	3123
LABCSFGL	2	NULL	3458	3123
LABCSFGL	4	NULL	3458	3123
LABCSFGL	30	NULL	3458	3123
LABCSFGL	90	NULL	3458	3123
LABCSFGL	7	NULL	3458	3123
LABFOL	2	0	3458	2412
LABAFBC	2	0	3454	3238
LABHEPAR	7	2	3452	2428
LABCORT	4	0	3447	2492
LABCSFTP	1	NULL	3442	1304
LABCSFTP	2	NULL	3442	1304
LABCSFTP	4	NULL	3442	1304
LABCSFTP	30	NULL	3442	1304
LABCSFTP	90	NULL	3442	1304
LABCSFTP	7	NULL	3442	1304
LABPCEC4V	1	NULL	3438	485
LABPCEC4V	2	NULL	3438	485
LABPCEC4V	4	NULL	3438	485
LABPCEC4V	30	NULL	3438	485
LABPCEC4V	90	NULL	3438	485
LABPCEC4V	7	NULL	3438	485
LABBUN	1	NULL	3436	1827
LABBUN	2	NULL	3436	1827
LABBUN	4	NULL	3436	1827
LABBUN	30	NULL	3436	1827
LABBUN	90	NULL	3436	1827
LABBUN	7	NULL	3436	1827
LABFOL	4	0	3432	2393
LABPT	4	3	3431	2741
LABFOL	7	0	3420	2383
LABUEP	1	NULL	3419	1755
LABUEP	2	NULL	3419	1755
LABUEP	4	NULL	3419	1755
LABUEP	30	NULL	3419	1755
LABUEP	90	NULL	3419	1755
LABUEP	7	NULL	3419	1755
LABSTOBGD	4	0	3411	613
LABCORT	7	0	3392	2450
LABHAP	90	0	3389	2054
LABFOL	30	0	3388	2358
LABTNI	4	3	3388	3272
LABCSFCT	2	0	3386	762
LABLACWB	30	0	3382	2821
LABAFBD	30	0	3381	3311
LABNA	4	0	3375	1577
LABCA	1	NULL	3374	1077
LABCA	2	NULL	3374	1077
LABCA	4	NULL	3374	1077
LABCA	30	NULL	3374	1077
LABCA	90	NULL	3374	1077
LABCA	7	NULL	3374	1077
LABFK506L	90	2	3374	3150
LABPTT	2	3	3374	2610
LABBLCSTK	7	0	3372	3058
LABPHOS	4	5	3369	2801
LABHBSAG	30	0	3363	3293
LABDBIL	1	0	3358	1240
LABLAC	90	4	3352	3111
LABDVERVP	1	NULL	3346	2731
LABDVERVP	2	NULL	3346	2731
LABDVERVP	4	NULL	3346	2731
LABDVERVP	30	NULL	3346	2731
LABDVERVP	90	NULL	3346	2731
LABDVERVP	7	NULL	3346	2731
LABPALB	2	0	3345	780
LABFOL	90	0	3344	2333
LABSTOBGD	7	0	3336	594
LABNA	4	1	3313	2348
LABLAC	30	4	3307	3085
LABASI	4	0	3306	3301
LABNA	90	1	3302	2328
LABNA	30	1	3301	2329
LABNA	7	1	3300	2334
LABOSM	2	0	3296	1326
LABK	7	4	3292	3082
LABCSFGL	1	0	3274	2975
LABLACWB	1	1	3274	3037
LABPHEN	1	0	3274	1265
LABCSFTP	1	0	3262	1260
LABNA	7	0	3262	1538
LABMB	1	2	3255	3019
LABCORT	30	0	3248	2338
LABBLCTIP	7	0	3246	2920
LABBLC2	30	2	3245	3035
LABLAC	7	4	3237	3051
LABYPREAL	30	0	3233	653
LABPROCT	1	NULL	3229	1531
LABPROCT	2	NULL	3229	1531
LABPROCT	4	NULL	3229	1531
LABPROCT	30	NULL	3229	1531
LABPROCT	90	NULL	3229	1531
LABPROCT	7	NULL	3229	1531
LABANER2	1	NULL	3217	2523
LABANER2	2	NULL	3217	2523
LABANER2	4	NULL	3217	2523
LABANER2	30	NULL	3217	2523
LABANER2	90	NULL	3217	2523
LABANER2	7	NULL	3217	2523
LABOSM	4	0	3215	1299
LABUEP	1	0	3210	1668
LABAFBD	90	0	3196	3129
LABLACWB	90	0	3196	2672
LABCBCO	2	1	3186	1174
LABCBCO	90	1	3184	1024
LABSTOBGD	30	0	3179	565
LABPCEG7	1	0	3176	20
LABPCTNI	30	1	3172	2888
LABNH3	90	0	3168	1469
LABPCEC4V	1	0	3168	475
LABPCEC4V	2	0	3167	475
LABCORT	90	0	3166	2279
LABPCEC4V	4	0	3165	475
LABOSM	7	0	3160	1284
LABPCEC4V	7	0	3160	474
LABNA	30	0	3155	1498
LABURIC	4	0	3154	2604
LABCSFC	1	NULL	3140	3017
LABCSFC	2	NULL	3140	3017
LABCSFC	4	NULL	3140	3017
LABCSFC	30	NULL	3140	3017
LABCSFC	90	NULL	3140	3017
LABCSFC	7	NULL	3140	3017
LABMB	90	2	3138	2803
LABCBCO	30	1	3133	1019
LABPCEC4V	30	0	3122	461
LABNA	90	0	3116	1487
LABUEP	2	0	3115	1627
LABK	30	4	3099	2887
LABALB	2	0	3094	497
LABK	90	4	3092	2876
LABAFBC	4	0	3091	2894
LABDVERVP	1	0	3082	2526
LABPCEC4V	90	0	3081	454
LABOSM	30	0	3072	1257
LABMB	30	2	3070	2760
LABSTOBGD	90	0	3070	550
LABFK506L	7	4	3066	2931
LABFK506L	90	0	3062	2045
LABTRIG	7	0	3058	1968
LABUAS	1	NULL	3056	1198
LABUAS	2	NULL	3056	1198
LABUAS	4	NULL	3056	1198
LABUAS	30	NULL	3056	1198
LABUAS	90	NULL	3056	1198
LABUAS	7	NULL	3056	1198
LABASI	7	0	3053	3048
LABCSFGL	2	0	3050	2795
LABCBCO	7	1	3048	1010
LABYPREAL	90	0	3047	606
LABCSFTP	2	0	3044	1203
LABFK506L	30	3	3044	2888
LABUEP	4	0	3039	1594
LABPCG3V	4	0	3034	175
LABCAI	90	5	3027	2412
LABCBCO	4	1	3020	1015
LABOSM	90	0	3020	1244
LABPCINR	1	NULL	3017	1606
LABPCINR	2	NULL	3017	1606
LABPCINR	4	NULL	3017	1606
LABPCINR	30	NULL	3017	1606
LABPCINR	90	NULL	3017	1606
LABPCINR	7	NULL	3017	1606
LABURIC	7	0	3011	2472
LABMB	7	2	3000	2732
LABCSFCT	4	0	2993	734
LABCSFC	1	0	2990	2878
LABUEP	7	0	2990	1572
LABMB	2	2	2977	2735
LABCAI	30	5	2970	2382
LABMB	4	2	2969	2719
LABTNI	2	3	2967	2870
LABDVERVP	2	0	2962	2422
LABPCINR	1	0	2954	1593
LABPCINR	2	0	2953	1592
LABPCINR	4	0	2953	1592
LABAFBC	7	0	2948	2769
LABPCINR	7	0	2948	1589
LABHBSAG	90	0	2940	2874
LABALB	4	0	2933	486
LABCAI	7	5	2927	2364
LABPCINR	30	0	2923	1575
LABLDH	4	3	2922	2807
LABLAC	2	5	2918	2805
LABCMVPQ	7	0	2917	2533
LABLIPS	90	1	2916	2559
LABPHOS	1	3	2900	2425
LABUAS	1	0	2896	1149
LABPCINR	90	0	2895	1560
LABUEP	30	0	2883	1520
LABPCEG7	2	0	2876	19
LABDVERVP	4	0	2867	2356
LABALB	7	0	2856	478
LABFK506L	90	3	2852	2706
LABGGT	1	0	2851	532
LABANER	30	1	2843	2667
LABUAS	2	0	2840	1133
LABDIGL	2	0	2836	1989
LABK	2	5	2833	2686
LABPT	90	3	2832	2054
LABANER	90	1	2830	2651
LABPROCT	1	0	2828	1393
LABUEP	90	0	2828	1490
LABVANPRL	1	1	2826	1845
LABPOCGLU	90	4	2811	1524
LABPCG3V	7	0	2803	161
LABURNC	4	1	2800	2213
LABPOCGLU	30	4	2797	1521
LABUAS	4	0	2797	1117
LABCSFC	2	0	2793	2689
LABURIC	2	3	2787	2784
LABTNI	1	3	2784	2709
LABDVERVP	7	0	2779	2294
LABPOCGLU	7	4	2776	1512
LABUAS	7	0	2765	1104
LABPCEG7	4	0	2761	19
LABPOCGLU	4	4	2761	1506
LABPOCGLU	2	4	2757	1496
LABK	4	5	2755	2593
LABBLCSTK	30	0	2753	2495
LABALB	30	0	2747	464
LABFKOH	1	NULL	2745	1810
LABFKOH	2	NULL	2745	1810
LABFKOH	4	NULL	2745	1810
LABFKOH	30	NULL	2745	1810
LABFKOH	90	NULL	2745	1810
LABDBIL	2	0	2745	1110
LABFKOH	7	NULL	2745	1810
LABLACWB	2	1	2742	2527
LABLDH	90	1	2734	2200
LABCSFCT	7	0	2733	704
LABDDIM	1	NULL	2726	396
LABDDIM	2	NULL	2726	396
LABDDIM	4	NULL	2726	396
LABDDIM	30	NULL	2726	396
LABDDIM	90	NULL	2726	396
LABDDIM	7	NULL	2726	396
LABURIC	30	0	2712	2197
LABASI	30	0	2705	2700
LABUAS	30	0	2699	1072
LABLDH	4	1	2692	2280
LABBLC	7	2	2687	2580
LABUNA	1	NULL	2683	1704
LABUNA	2	NULL	2683	1704
LABUNA	4	NULL	2683	1704
LABUNA	30	NULL	2683	1704
LABUNA	90	NULL	2683	1704
LABUNA	7	NULL	2683	1704
LABALB	90	0	2680	454
LABPOCGLU	1	4	2679	1464
LABPCEG7	7	0	2674	17
LABHGBX	1	NULL	2671	116
LABHGBX	2	NULL	2671	116
LABHGBX	4	NULL	2671	116
LABHGBX	30	NULL	2671	116
LABHGBX	90	NULL	2671	116
LABHGBX	7	NULL	2671	116
LABAFBC	30	0	2669	2557
LABCSFTP	4	0	2667	1114
LABPTT	90	5	2663	2208
LABCSFGL	4	0	2660	2462
LABLDH	30	1	2659	2157
LABUAS	90	0	2659	1054
LABPT	30	3	2655	1952
LABK	7	5	2645	2481
LABANER	7	1	2642	2499
LABBLCTIP	30	0	2631	2370
LABNA	1	3	2624	2316
LABLAC	90	5	2605	2453
LABRESPG	1	NULL	2595	1656
LABRESPG	2	NULL	2595	1656
LABRESPG	4	NULL	2595	1656
LABRESPG	30	NULL	2595	1656
LABRESPG	90	NULL	2595	1656
LABRESPG	7	NULL	2595	1656
LABLAC	4	5	2594	2476
LABTRIG	30	0	2581	1686
LABASI	90	0	2574	2569
LABLDH	7	1	2570	2133
LABPCEG7	30	0	2562	15
LABDBIL	4	0	2551	1046
LABPCACTK	1	NULL	2549	644
LABPCACTK	2	NULL	2549	644
LABPCACTK	4	NULL	2549	644
LABPCACTK	30	NULL	2549	644
LABPCACTK	90	NULL	2549	644
LABPCACTK	7	NULL	2549	644
LABLAC	30	5	2548	2410
LABDVERVP	30	0	2547	2107
LABPROCT	2	0	2547	1286
LABUNA	1	0	2544	1611
LABBMT1	4	0	2542	186
LABLAC	7	5	2536	2421
LABDIGL	4	0	2535	1733
LABUA	90	1	2528	929
LABPCG3V	30	0	2527	144
LABPTT	30	5	2525	2117
LABURIC	90	0	2522	2032
LABANAS	1	NULL	2518	2064
LABANAS	2	NULL	2518	2064
LABANAS	4	NULL	2518	2064
LABANAS	30	NULL	2518	2064
LABANAS	90	NULL	2518	2064
LABANAS	7	NULL	2518	2064
LABPCEG7	90	0	2507	15
LABBLCSTK	90	0	2503	2278
LABANER	4	1	2502	2381
LABFK506L	30	4	2501	2382
LABLIPS	30	1	2500	2196
LABUNA	2	0	2499	1586
LABTBILFR	1	NULL	2498	469
LABTBILFR	2	NULL	2498	469
LABTBILFR	4	NULL	2498	469
LABTBILFR	30	NULL	2498	469
LABTBILFR	90	NULL	2498	469
LABTBILFR	7	NULL	2498	469
LABFK506L	7	5	2491	2367
LABDBIL	7	0	2481	1028
LABAFBC	90	0	2466	2365
LABTRIG	90	0	2466	1616
LABCSFC	4	0	2459	2374
LABPCG3V	90	0	2458	142
LABUNA	4	0	2445	1549
LABUPREG	1	NULL	2441	2393
LABUPREG	2	NULL	2441	2393
LABUPREG	4	NULL	2441	2393
LABUPREG	30	NULL	2441	2393
LABUPREG	90	NULL	2441	2393
LABUPREG	7	NULL	2441	2393
LABCSFGL	7	0	2439	2269
LABCSFTP	7	0	2439	1046
LABCBCO	1	1	2438	873
LABK	30	5	2435	2275
LABPT	7	3	2433	1827
LABPCTNI	7	1	2432	2202
LABBUN	1	0	2431	1209
LABPTT	7	5	2431	2067
LABURIC	2	4	2428	2425
LABVANPRL	90	2	2427	1448
LABK	90	5	2426	2263
LABBMT1	7	0	2422	186
LABANAS	1	0	2417	1987
LABLACWB	4	1	2417	2201
LABFKOH	1	0	2413	1596
LABUNA	7	0	2410	1527
LABANER	2	1	2408	2316
LABGRAM	7	1	2406	2156
LABGRAM	30	1	2406	2166
LABTNI	90	4	2402	2311
LABFK506L	90	4	2398	2278
