base_name,window,consecutive,total,normal
12317R,7,0.0,14,2
12317R,7,1.0,1,1
12317R,7,NULL,20,5
12317R,30,0.0,14,2
12317R,30,1.0,1,1
12317R,30,NULL,20,5
12317R,90,0.0,14,2
12317R,90,1.0,1,1
12317R,90,NULL,20,5
12318R,1,0.0,18,4
12318R,1,NULL,20,4
12318R,2,0.0,17,4
12318R,2,NULL,20,4
12318R,4,0.0,15,2
12318R,4,1.0,1,1
12318R,4,NULL,20,4
12318R,7,0.0,14,1
12318R,7,1.0,1,1
12318R,7,NULL,20,4
12318R,30,0.0,14,1
12318R,30,1.0,1,1
12318R,30,NULL,20,4
12318R,90,0.0,14,1
12318R,90,1.0,1,1
12318R,90,NULL,20,4
12339R,1,0.0,55,23
12339R,1,1.0,2,2
12339R,1,NULL,64,28
12339R,2,0.0,37,14
12339R,2,1.0,11,9
12339R,2,NULL,64,28
12339R,4,0.0,23,7
12339R,4,1.0,14,13
12339R,4,2.0,5,3
12339R,4,NULL,64,28
12339R,7,0.0,20,6
12339R,7,1.0,10,10
12339R,7,2.0,7,4
12339R,7,3.0,2,2
12339R,7,NULL,64,28
12339R,30,0.0,14,5
12339R,30,1.0,11,10
12339R,30,2.0,7,4
12339R,30,3.0,3,2
12339R,30,NULL,64,28
12339R,90,0.0,13,4
12339R,90,1.0,9,9
12339R,90,2.0,9,5
12339R,90,3.0,4,3
12339R,90,NULL,64,28
12372R,1,0.0,5,1
12372R,1,NULL,5,1
12372R,2,0.0,5,1
12372R,2,NULL,5,1
12372R,4,0.0,5,1
12372R,4,NULL,5,1
12372R,7,0.0,5,1
12372R,7,NULL,5,1
12372R,30,0.0,5,1
12372R,30,NULL,5,1
12372R,90,0.0,5,1
12372R,90,NULL,5,1
12375R,1,0.0,2,1
12375R,1,NULL,2,1
12375R,2,0.0,2,1
12375R,2,NULL,2,1
12375R,4,0.0,2,1
12375R,4,NULL,2,1
12375R,7,0.0,2,1
12375R,7,NULL,2,1
12375R,30,0.0,2,1
12375R,30,NULL,2,1
12375R,90,0.0,2,1
12375R,90,NULL,2,1
12552R,1,0.0,4,1
12552R,1,NULL,4,1
12552R,2,0.0,4,1
12552R,2,NULL,4,1
12552R,4,0.0,4,1
12552R,4,NULL,4,1
12552R,7,0.0,4,1
12552R,7,NULL,4,1
12552R,30,0.0,4,1
12552R,30,NULL,4,1
12552R,90,0.0,4,1
12552R,90,NULL,4,1
12577R,1,0.0,10,1
12577R,1,NULL,11,1
12577R,2,0.0,10,1
12577R,2,NULL,11,1
12577R,4,0.0,10,1
12577R,4,NULL,11,1
12577R,7,0.0,9,1
12577R,7,NULL,11,1
12577R,30,0.0,8,1
12577R,30,NULL,11,1
12577R,90,0.0,8,1
12577R,90,NULL,11,1
12588R,1,0.0,17,12
12588R,1,NULL,17,12
12588R,2,0.0,17,12
12588R,2,NULL,17,12
12588R,4,0.0,17,12
12588R,4,NULL,17,12
12588R,7,0.0,17,12
12588R,7,NULL,17,12
12588R,30,0.0,17,12
12588R,30,NULL,17,12
12588R,90,0.0,17,12
12588R,90,NULL,17,12
125OHD2,1,0.0,291,145
125OHD2,1,1.0,1,1
125OHD2,1,NULL,293,147
125OHD2,2,0.0,286,144
125OHD2,2,1.0,4,2
125OHD2,2,NULL,293,147
125OHD2,4,0.0,280,139
125OHD2,4,1.0,3,1
125OHD2,4,2.0,1,1
125OHD2,4,NULL,293,147
125OHD2,7,0.0,275,137
125OHD2,7,1.0,5,2
125OHD2,7,2.0,1,1
125OHD2,7,NULL,293,147
125OHD2,30,0.0,265,132
125OHD2,30,1.0,6,4
125OHD2,30,2.0,2,1
125OHD2,30,NULL,293,147
125OHD2,90,0.0,261,131
125OHD2,90,1.0,8,4
125OHD2,90,2.0,2,1
125OHD2,90,NULL,293,147
12644R,1,0.0,2,2
12644R,1,1.0,1,1
12644R,1,2.0,1,0
12644R,1,NULL,4,3
12644R,2,0.0,2,2
12644R,2,1.0,1,1
12644R,2,2.0,1,0
12644R,2,NULL,4,3
12644R,4,0.0,2,2
12644R,4,1.0,1,1
12644R,4,2.0,1,0
12644R,4,NULL,4,3
12644R,7,0.0,2,2
12644R,7,1.0,1,1
12644R,7,2.0,1,0
12644R,7,NULL,4,3
12644R,30,0.0,2,2
12644R,30,1.0,1,1
12644R,30,2.0,1,0
12644R,30,NULL,4,3
12644R,90,0.0,2,2
12644R,90,1.0,1,1
12644R,90,2.0,1,0
12644R,90,NULL,4,3
12662R,1,0.0,4,2
12662R,1,NULL,4,2
12662R,2,0.0,4,2
12662R,2,NULL,4,2
12662R,4,0.0,4,2
12662R,4,NULL,4,2
12662R,7,0.0,4,2
12662R,7,NULL,4,2
12662R,30,0.0,4,2
12662R,30,NULL,4,2
12662R,90,0.0,4,2
12662R,90,NULL,4,2
12684R,1,0.0,5,3
12684R,1,NULL,5,3
12684R,2,0.0,5,3
12684R,2,NULL,5,3
12684R,4,0.0,5,3
12684R,4,NULL,5,3
12684R,7,0.0,5,3
12684R,7,NULL,5,3
12684R,30,0.0,5,3
12684R,30,NULL,5,3
12684R,90,0.0,5,3
12684R,90,NULL,5,3
12766R,1,0.0,73,31
12766R,1,1.0,41,26
12766R,1,2.0,4,3
12766R,1,3.0,1,1
12766R,1,NULL,183,83
12766R,2,0.0,64,26
12766R,2,1.0,35,22
12766R,2,2.0,12,9
12766R,2,3.0,3,3
12766R,2,4.0,1,1
12766R,2,NULL,183,83
12766R,4,0.0,49,22
12766R,4,1.0,38,22
12766R,4,2.0,13,7
12766R,4,3.0,5,5
12766R,4,4.0,2,2
12766R,4,5.0,1,1
12766R,4,NULL,183,83
12766R,7,0.0,49,22
12766R,7,1.0,36,22
12766R,7,2.0,11,7
12766R,7,3.0,5,5
12766R,7,4.0,4,2
12766R,7,5.0,2,1
12766R,7,NULL,183,83
12766R,30,0.0,49,22
12766R,30,1.0,36,22
12766R,30,2.0,11,7
12766R,30,3.0,5,5
12766R,30,4.0,4,2
12766R,30,5.0,2,1
12766R,30,NULL,183,83
12766R,90,0.0,49,22
12766R,90,1.0,36,22
12766R,90,2.0,11,7
12766R,90,3.0,5,5
12766R,90,4.0,4,2
12766R,90,5.0,2,1
12766R,90,NULL,183,83
12778R,1,0.0,27,24
12778R,1,NULL,27,24
12778R,2,0.0,27,24
12778R,2,NULL,27,24
12778R,4,0.0,27,24
12778R,4,NULL,27,24
12778R,7,0.0,27,24
12778R,7,NULL,27,24
12778R,30,0.0,27,24
12778R,30,NULL,27,24
12778R,90,0.0,27,24
12778R,90,NULL,27,24
12812R,1,0.0,16,1
12812R,1,NULL,16,1
12812R,2,0.0,14,1
12812R,2,NULL,16,1
12812R,4,0.0,14,1
12812R,4,NULL,16,1
12812R,7,0.0,14,1
12812R,7,NULL,16,1
12812R,30,0.0,14,1
12812R,30,NULL,16,1
12812R,90,0.0,14,1
12812R,90,NULL,16,1
12839R,1,0.0,7,4
12839R,1,NULL,7,4
12839R,2,0.0,7,4
12839R,2,NULL,7,4
12839R,4,0.0,7,4
12839R,4,NULL,7,4
12839R,7,0.0,7,4
12839R,7,NULL,7,4
12839R,30,0.0,7,4
12839R,30,NULL,7,4
12839R,90,0.0,7,4
12839R,90,NULL,7,4
17OHPROG,1,0.0,13,6
17OHPROG,1,1.0,1,0
17OHPROG,1,NULL,14,6
17OHPROG,2,0.0,12,5
17OHPROG,2,1.0,1,0
17OHPROG,2,NULL,14,6
17OHPROG,4,0.0,12,5
17OHPROG,4,1.0,1,0
17OHPROG,4,NULL,14,6
17OHPROG,7,0.0,12,5
17OHPROG,7,1.0,1,0
17OHPROG,7,NULL,14,6
17OHPROG,30,0.0,12,5
17OHPROG,30,1.0,1,0
17OHPROG,30,NULL,14,6
17OHPROG,90,0.0,12,5
17OHPROG,90,1.0,1,0
17OHPROG,90,NULL,14,6
25OHDT,1,0.0,1170,406
25OHDT,1,1.0,15,11
25OHDT,1,2.0,1,1
25OHDT,1,NULL,1220,421
25OHDT,2,0.0,1160,401
25OHDT,2,1.0,19,15
25OHDT,2,2.0,2,2
25OHDT,2,NULL,1220,421
25OHDT,4,0.0,1138,393
25OHDT,4,1.0,23,19
25OHDT,4,2.0,3,3
25OHDT,4,NULL,1220,421
25OHDT,7,0.0,1119,387
25OHDT,7,1.0,27,22
25OHDT,7,2.0,4,4
25OHDT,7,NULL,1220,421
25OHDT,30,0.0,1087,377
25OHDT,30,1.0,34,26
25OHDT,30,2.0,4,4
25OHDT,30,3.0,1,1
25OHDT,30,NULL,1220,421
25OHDT,90,0.0,1045,365
25OHDT,90,1.0,39,29
25OHDT,90,2.0,4,4
25OHDT,90,3.0,2,2
25OHDT,90,4.0,1,1
25OHDT,90,NULL,1220,421
5FC,1,0.0,30,24
5FC,1,1.0,3,3
5FC,1,NULL,33,27
5FC,2,0.0,28,23
5FC,2,1.0,5,4
5FC,2,NULL,33,27
5FC,4,0.0,27,22
5FC,4,1.0,5,4
5FC,4,NULL,33,27
5FC,7,0.0,25,20
5FC,7,1.0,5,4
5FC,7,2.0,1,1
5FC,7,NULL,33,27
5FC,30,0.0,20,16
5FC,30,1.0,8,6
5FC,30,2.0,2,2
5FC,30,NULL,33,27
5FC,90,0.0,20,16
5FC,90,1.0,8,6
5FC,90,2.0,2,2
5FC,90,NULL,33,27
5HIAAURN,1,0.0,77,61
5HIAAURN,1,NULL,77,61
5HIAAURN,2,0.0,77,61
5HIAAURN,2,NULL,77,61
5HIAAURN,4,0.0,76,60
5HIAAURN,4,NULL,77,61
5HIAAURN,7,0.0,74,58
5HIAAURN,7,1.0,1,1
5HIAAURN,7,NULL,77,61
5HIAAURN,30,0.0,74,58
5HIAAURN,30,1.0,1,1
5HIAAURN,30,NULL,77,61
5HIAAURN,90,0.0,74,58
5HIAAURN,90,1.0,1,1
5HIAAURN,90,NULL,77,61
A1AANTITRYPF,1,0.0,91,22
A1AANTITRYPF,1,1.0,3,0
A1AANTITRYPF,1,NULL,101,26
A1AANTITRYPF,2,0.0,86,21
A1AANTITRYPF,2,1.0,3,0
A1AANTITRYPF,2,NULL,101,26
A1AANTITRYPF,4,0.0,83,20
A1AANTITRYPF,4,1.0,4,0
A1AANTITRYPF,4,NULL,101,26
A1AANTITRYPF,7,0.0,79,18
A1AANTITRYPF,7,1.0,5,1
A1AANTITRYPF,7,NULL,101,26
A1AANTITRYPF,30,0.0,75,17
A1AANTITRYPF,30,1.0,5,1
A1AANTITRYPF,30,2.0,1,1
A1AANTITRYPF,30,NULL,101,26
A1AANTITRYPF,90,0.0,73,17
A1AANTITRYPF,90,1.0,6,1
A1AANTITRYPF,90,2.0,1,1
A1AANTITRYPF,90,3.0,1,0
A1AANTITRYPF,90,NULL,101,26
A1C,1,0.0,21143,9809
A1C,1,1.0,465,416
A1C,1,2.0,11,9
A1C,1,NULL,22579,10303
A1C,2,0.0,20570,9565
A1C,2,1.0,682,613
A1C,2,2.0,30,28
A1C,2,3.0,1,1
A1C,2,NULL,22579,10303
A1C,4,0.0,20066,9369
A1C,4,1.0,844,752
A1C,4,2.0,49,46
A1C,4,3.0,7,6
A1C,4,4.0,2,2
A1C,4,NULL,22579,10303
A1C,7,0.0,19723,9224
A1C,7,1.0,961,854
A1C,7,2.0,63,59
A1C,7,3.0,12,11
A1C,7,4.0,4,3
A1C,7,5.0,1,1
A1C,7,NULL,22579,10303
A1C,30,0.0,18685,8806
A1C,30,1.0,1246,1087
A1C,30,2.0,127,115
A1C,30,3.0,23,21
A1C,30,4.0,5,4
A1C,30,5.0,1,1
A1C,30,NULL,22579,10303
A1C,90,0.0,17580,8369
A1C,90,1.0,1505,1263
A1C,90,2.0,224,189
A1C,90,3.0,42,37
A1C,90,4.0,11,8
A1C,90,5.0,1,1
A1C,90,NULL,22579,10303
AAMINOA,1,0.0,32,23
AAMINOA,1,1.0,1,0
AAMINOA,1,NULL,35,25
AAMINOA,2,0.0,31,22
AAMINOA,2,1.0,2,1
AAMINOA,2,NULL,35,25
AAMINOA,4,0.0,31,22
AAMINOA,4,1.0,2,1
AAMINOA,4,NULL,35,25
AAMINOA,7,0.0,31,22
AAMINOA,7,1.0,2,1
AAMINOA,7,NULL,35,25
AAMINOA,30,0.0,31,22
AAMINOA,30,1.0,2,1
AAMINOA,30,NULL,35,25
AAMINOA,90,0.0,31,22
AAMINOA,90,1.0,2,1
AAMINOA,90,NULL,35,25
ACE,1,0.0,389,292
ACE,1,1.0,20,17
ACE,1,NULL,414,311
ACE,2,0.0,377,283
ACE,2,1.0,27,22
ACE,2,2.0,1,1
ACE,2,NULL,414,311
ACE,4,0.0,353,267
ACE,4,1.0,40,31
ACE,4,2.0,4,3
ACE,4,NULL,414,311
ACE,7,0.0,348,263
ACE,7,1.0,42,33
ACE,7,2.0,6,5
ACE,7,NULL,414,311
ACE,30,0.0,341,260
ACE,30,1.0,44,35
ACE,30,2.0,5,4
ACE,30,3.0,1,1
ACE,30,NULL,414,311
ACE,90,0.0,338,258
ACE,90,1.0,45,36
ACE,90,2.0,6,4
ACE,90,3.0,1,1
ACE,90,NULL,414,311
ACHERBC,1,0.0,10,8
ACHERBC,1,NULL,10,8
ACHERBC,2,0.0,10,8
ACHERBC,2,NULL,10,8
ACHERBC,4,0.0,9,7
ACHERBC,4,NULL,10,8
ACHERBC,7,0.0,9,7
ACHERBC,7,NULL,10,8
ACHERBC,30,0.0,9,7
ACHERBC,30,NULL,10,8
ACHERBC,90,0.0,9,7
ACHERBC,90,NULL,10,8
ACRBLO,1,0.0,10,7
ACRBLO,1,NULL,10,7
ACRBLO,2,0.0,10,7
ACRBLO,2,NULL,10,7
ACRBLO,4,0.0,10,7
ACRBLO,4,NULL,10,7
ACRBLO,7,0.0,10,7
ACRBLO,7,NULL,10,7
ACRBLO,30,0.0,10,7
ACRBLO,30,NULL,10,7
ACRBLO,90,0.0,10,7
ACRBLO,90,NULL,10,7
ACRMOD,1,0.0,7,4
ACRMOD,1,NULL,7,4
ACRMOD,2,0.0,7,4
ACRMOD,2,NULL,7,4
ACRMOD,4,0.0,7,4
ACRMOD,4,NULL,7,4
ACRMOD,7,0.0,7,4
ACRMOD,7,NULL,7,4
ACRMOD,30,0.0,7,4
ACRMOD,30,NULL,7,4
ACRMOD,90,0.0,7,4
ACRMOD,90,NULL,7,4
ADG1,1,0.0,56,33
ADG1,1,1.0,1,0
ADG1,1,NULL,59,33
ADG1,2,0.0,56,33
ADG1,2,1.0,1,0
ADG1,2,NULL,59,33
ADG1,4,0.0,52,30
ADG1,4,1.0,3,2
ADG1,4,NULL,59,33
ADG1,7,0.0,52,30
ADG1,7,1.0,3,2
ADG1,7,NULL,59,33
ADG1,30,0.0,52,30
ADG1,30,1.0,3,2
ADG1,30,NULL,59,33
ADG1,90,0.0,52,30
ADG1,90,1.0,3,2
ADG1,90,NULL,59,33
ADM1,1,0.0,56,39
ADM1,1,1.0,1,0
ADM1,1,NULL,59,39
ADM1,2,0.0,56,39
ADM1,2,1.0,1,0
ADM1,2,NULL,59,39
ADM1,4,0.0,52,36
ADM1,4,1.0,3,2
ADM1,4,NULL,59,39
ADM1,7,0.0,52,36
ADM1,7,1.0,3,2
ADM1,7,NULL,59,39
ADM1,30,0.0,52,36
ADM1,30,1.0,3,2
ADM1,30,NULL,59,39
ADM1,90,0.0,52,36
ADM1,90,1.0,3,2
ADM1,90,NULL,59,39
ADMACT,1,0.0,91,20
ADMACT,1,NULL,94,20
ADMACT,2,0.0,91,20
ADMACT,2,NULL,94,20
ADMACT,4,0.0,89,20
ADMACT,4,1.0,1,0
ADMACT,4,NULL,94,20
ADMACT,7,0.0,87,20
ADMACT,7,1.0,1,0
ADMACT,7,NULL,94,20
ADMACT,30,0.0,80,17
ADMACT,30,1.0,2,0
ADMACT,30,NULL,94,20
ADMACT,90,0.0,79,17
ADMACT,90,1.0,2,0
ADMACT,90,NULL,94,20
ADMINH,1,0.0,63,53
ADMINH,1,NULL,63,53
ADMINH,2,0.0,63,53
ADMINH,2,NULL,63,53
ADMINH,4,0.0,63,53
ADMINH,4,NULL,63,53
ADMINH,7,0.0,63,53
ADMINH,7,NULL,63,53
ADMINH,30,0.0,56,47
ADMINH,30,1.0,3,3
ADMINH,30,NULL,63,53
ADMINH,90,0.0,56,47
ADMINH,90,1.0,3,3
ADMINH,90,NULL,63,53
ADP5,1,0.0,13,5
ADP5,1,NULL,13,5
ADP5,2,0.0,13,5
ADP5,2,NULL,13,5
ADP5,4,0.0,13,5
ADP5,4,NULL,13,5
ADP5,7,0.0,13,5
ADP5,7,NULL,13,5
ADP5,30,0.0,13,5
ADP5,30,NULL,13,5
ADP5,90,0.0,13,5
ADP5,90,NULL,13,5
AFP,1,0.0,1167,705
AFP,1,1.0,35,33
AFP,1,NULL,1229,744
AFP,2,0.0,1151,699
AFP,2,1.0,40,38
AFP,2,2.0,1,1
AFP,2,NULL,1229,744
AFP,4,0.0,1139,691
AFP,4,1.0,46,44
AFP,4,2.0,3,3
AFP,4,NULL,1229,744
AFP,7,0.0,1130,686
AFP,7,1.0,51,48
AFP,7,2.0,3,3
AFP,7,NULL,1229,744
AFP,30,0.0,1098,672
AFP,30,1.0,64,59
AFP,30,2.0,4,4
AFP,30,NULL,1229,744
AFP,90,0.0,1070,660
AFP,90,1.0,73,65
AFP,90,2.0,6,6
AFP,90,3.0,1,1
AFP,90,4.0,1,1
AFP,90,NULL,1229,744
AG,1,0.0,272352,234344
AG,1,1.0,257976,225974
AG,1,2.0,76050,68412
AG,1,3.0,22190,20222
AG,1,4.0,8570,7881
AG,1,5.0,2419,2252
AG,1,NULL,713006,597333
AG,2,0.0,116261,102066
AG,2,1.0,205553,178826
AG,2,2.0,156313,139406
AG,2,3.0,63685,57626
AG,2,4.0,39537,36311
AG,2,5.0,14006,12877
AG,2,NULL,713006,597333
AG,4,0.0,104787,92280
AG,4,1.0,126749,106064
AG,4,2.0,89740,78215
AG,4,3.0,96740,87679
AG,4,4.0,79437,72944
AG,4,5.0,32656,29774
AG,4,NULL,713006,597333
AG,7,0.0,100451,88564
AG,7,1.0,122737,102341
AG,7,2.0,86438,75122
AG,7,3.0,62105,55131
AG,7,4.0,45456,41147
AG,7,5.0,35167,32087
AG,7,NULL,713006,597333
AG,30,0.0,90034,79433
AG,30,1.0,116268,96316
AG,30,2.0,81547,70550
AG,30,3.0,58678,51863
AG,30,4.0,43982,39679
AG,30,5.0,34485,31357
AG,30,NULL,713006,597333
AG,90,0.0,81974,72377
AG,90,1.0,111732,92064
AG,90,2.0,78673,67851
AG,90,3.0,57179,50387
AG,90,4.0,43236,38924
AG,90,5.0,34256,31107
AG,90,NULL,713006,597333
AGALA,1,0.0,796,745
AGALA,1,1.0,44,39
AGALA,1,NULL,841,784
AGALA,2,0.0,795,744
AGALA,2,1.0,45,40
AGALA,2,NULL,841,784
AGALA,4,0.0,792,743
AGALA,4,1.0,46,40
AGALA,4,2.0,1,0
AGALA,4,NULL,841,784
AGALA,7,0.0,765,725
AGALA,7,1.0,59,52
AGALA,7,2.0,3,2
AGALA,7,NULL,841,784
AGALA,30,0.0,716,686
AGALA,30,1.0,75,65
AGALA,30,2.0,8,7
AGALA,30,3.0,5,5
AGALA,30,4.0,9,9
AGALA,30,NULL,841,784
AGALA,90,0.0,688,660
AGALA,90,1.0,95,85
AGALA,90,2.0,14,12
AGALA,90,3.0,6,6
AGALA,90,4.0,2,2
AGALA,90,5.0,1,1
AGALA,90,NULL,841,784
ALB,1,0.0,181852,36803
ALB,1,1.0,15620,7266
ALB,1,2.0,1226,798
ALB,1,3.0,199,149
ALB,1,4.0,58,50
ALB,1,5.0,19,16
ALB,1,NULL,330150,47796
ALB,2,0.0,91993,31333
ALB,2,1.0,18730,8174
ALB,2,2.0,4936,3036
ALB,2,3.0,716,487
ALB,2,4.0,295,245
ALB,2,5.0,74,65
ALB,2,NULL,330150,47796
ALB,4,0.0,78428,30104
ALB,4,1.0,17826,6932
ALB,4,2.0,4361,2453
ALB,4,3.0,2601,1879
ALB,4,4.0,1436,1127
ALB,4,5.0,248,190
ALB,4,NULL,330150,47796
ALB,7,0.0,73736,29455
ALB,7,1.0,17965,6931
ALB,7,2.0,4643,2569
ALB,7,3.0,1978,1311
ALB,7,4.0,993,761
ALB,7,5.0,638,517
ALB,7,NULL,330150,47796
ALB,30,0.0,63443,27289
ALB,30,1.0,18823,7363
ALB,30,2.0,5044,2739
ALB,30,3.0,2131,1400
ALB,30,4.0,1139,836
ALB,30,5.0,697,548
ALB,30,NULL,330150,47796
ALB,90,0.0,56776,25143
ALB,90,1.0,19200,7664
ALB,90,2.0,5471,2975
ALB,90,3.0,2360,1526
ALB,90,4.0,1282,922
ALB,90,5.0,786,610
ALB,90,NULL,330150,47796
ALDOLASE,1,0.0,257,80
ALDOLASE,1,1.0,3,2
ALDOLASE,1,NULL,274,83
ALDOLASE,2,0.0,240,76
ALDOLASE,2,1.0,5,4
ALDOLASE,2,2.0,1,1
ALDOLASE,2,NULL,274,83
ALDOLASE,4,0.0,233,76
ALDOLASE,4,1.0,4,3
ALDOLASE,4,2.0,2,2
ALDOLASE,4,NULL,274,83
ALDOLASE,7,0.0,228,76
ALDOLASE,7,1.0,4,3
ALDOLASE,7,2.0,2,2
ALDOLASE,7,NULL,274,83
ALDOLASE,30,0.0,216,73
ALDOLASE,30,1.0,5,4
ALDOLASE,30,2.0,2,2
ALDOLASE,30,NULL,274,83
ALDOLASE,90,0.0,209,72
ALDOLASE,90,1.0,7,4
ALDOLASE,90,2.0,2,2
ALDOLASE,90,NULL,274,83
ALDOSTR,1,0.0,188,57
ALDOSTR,1,NULL,193,58
ALDOSTR,2,0.0,182,57
ALDOSTR,2,1.0,3,0
ALDOSTR,2,NULL,193,58
ALDOSTR,4,0.0,176,56
ALDOSTR,4,1.0,3,0
ALDOSTR,4,NULL,193,58
ALDOSTR,7,0.0,172,56
ALDOSTR,7,1.0,4,0
ALDOSTR,7,NULL,193,58
ALDOSTR,30,0.0,171,56
ALDOSTR,30,1.0,4,0
ALDOSTR,30,NULL,193,58
ALDOSTR,90,0.0,171,56
ALDOSTR,90,1.0,4,0
ALDOSTR,90,NULL,193,58
ALDOSTRURN,1,0.0,6,2
ALDOSTRURN,1,NULL,6,2
ALDOSTRURN,2,0.0,6,2
ALDOSTRURN,2,NULL,6,2
ALDOSTRURN,4,0.0,6,2
ALDOSTRURN,4,NULL,6,2
ALDOSTRURN,7,0.0,6,2
ALDOSTRURN,7,NULL,6,2
ALDOSTRURN,30,0.0,6,2
ALDOSTRURN,30,NULL,6,2
ALDOSTRURN,90,0.0,6,2
ALDOSTRURN,90,NULL,6,2
ALKP,1,0.0,179805,110927
ALKP,1,1.0,68014,64008
ALKP,1,2.0,9321,8946
ALKP,1,3.0,2614,2523
ALKP,1,4.0,1103,1065
ALKP,1,5.0,300,286
ALKP,1,NULL,325138,193762
ALKP,2,0.0,90598,61927
ALKP,2,1.0,67976,63029
ALKP,2,2.0,46370,43986
ALKP,2,3.0,8458,8064
ALKP,2,4.0,4338,4172
ALKP,2,5.0,1530,1475
ALKP,2,NULL,325138,193762
ALKP,4,0.0,77394,53750
ALKP,4,1.0,38434,35145
ALKP,4,2.0,23735,22332
ALKP,4,3.0,35076,33096
ALKP,4,4.0,26937,25559
ALKP,4,5.0,5454,5167
ALKP,4,NULL,325138,193762
ALKP,7,0.0,72905,51204
ALKP,7,1.0,34492,31348
ALKP,7,2.0,24217,22692
ALKP,7,3.0,18369,17310
ALKP,7,4.0,12709,11926
ALKP,7,5.0,9810,9261
ALKP,7,NULL,325138,193762
ALKP,30,0.0,62759,45508
ALKP,30,1.0,33415,29974
ALKP,30,2.0,22295,20692
ALKP,30,3.0,16641,15569
ALKP,30,4.0,12977,12077
ALKP,30,5.0,10122,9477
ALKP,30,NULL,325138,193762
ALKP,90,0.0,56120,41613
ALKP,90,1.0,32634,28999
ALKP,90,2.0,22045,20309
ALKP,90,3.0,16504,15349
ALKP,90,4.0,12869,11938
ALKP,90,5.0,10138,9434
ALKP,90,NULL,325138,193762
ALKPO4BONE,1,0.0,101,75
ALKPO4BONE,1,1.0,2,2
ALKPO4BONE,1,NULL,103,77
ALKPO4BONE,2,0.0,99,75
ALKPO4BONE,2,1.0,2,2
ALKPO4BONE,2,NULL,103,77
ALKPO4BONE,4,0.0,99,75
ALKPO4BONE,4,1.0,2,2
ALKPO4BONE,4,NULL,103,77
ALKPO4BONE,7,0.0,99,75
ALKPO4BONE,7,1.0,2,2
ALKPO4BONE,7,NULL,103,77
ALKPO4BONE,30,0.0,99,75
ALKPO4BONE,30,1.0,2,2
ALKPO4BONE,30,NULL,103,77
ALKPO4BONE,90,0.0,97,75
ALKPO4BONE,90,1.0,3,2
ALKPO4BONE,90,NULL,103,77
ALT,1,0.0,179851,131417
ALT,1,1.0,80256,76046
ALT,1,2.0,9038,8651
ALT,1,3.0,1933,1873
ALT,1,4.0,684,659
ALT,1,5.0,165,161
ALT,1,NULL,325237,224428
ALT,2,0.0,90635,70700
ALT,2,1.0,81085,76284
ALT,2,2.0,56256,53617
ALT,2,3.0,8561,8179
ALT,2,4.0,4097,3962
ALT,2,5.0,1147,1115
ALT,2,NULL,325237,224428
ALT,4,0.0,77410,60918
ALT,4,1.0,43300,39874
ALT,4,2.0,27390,25834
ALT,4,3.0,43676,41698
ALT,4,4.0,33727,32227
ALT,4,5.0,5796,5543
ALT,4,NULL,325237,224428
ALT,7,0.0,72914,57572
ALT,7,1.0,38906,35621
ALT,7,2.0,27451,25742
ALT,7,3.0,20895,19790
ALT,7,4.0,14823,14077
ALT,7,5.0,11769,11172
ALT,7,NULL,325237,224428
ALT,30,0.0,62773,49806
ALT,30,1.0,36933,33468
ALT,30,2.0,25065,23309
ALT,30,3.0,18746,17645
ALT,30,4.0,14793,13949
ALT,30,5.0,11738,11079
ALT,30,NULL,325237,224428
ALT,90,0.0,56131,44639
ALT,90,1.0,35421,31871
ALT,90,2.0,24356,22530
ALT,90,3.0,18392,17235
ALT,90,4.0,14616,13723
ALT,90,5.0,11689,10986
ALT,90,NULL,325237,224428
AMIKACINTR,1,0.0,84,45
AMIKACINTR,1,1.0,11,7
AMIKACINTR,1,2.0,1,1
AMIKACINTR,1,NULL,111,60
AMIKACINTR,2,0.0,64,38
AMIKACINTR,2,1.0,18,9
AMIKACINTR,2,2.0,3,3
AMIKACINTR,2,3.0,1,1
AMIKACINTR,2,NULL,111,60
AMIKACINTR,4,0.0,51,28
AMIKACINTR,4,1.0,22,13
AMIKACINTR,4,2.0,7,6
AMIKACINTR,4,3.0,2,2
AMIKACINTR,4,NULL,111,60
AMIKACINTR,7,0.0,40,20
AMIKACINTR,7,1.0,24,15
AMIKACINTR,7,2.0,9,8
AMIKACINTR,7,3.0,4,4
AMIKACINTR,7,4.0,2,2
AMIKACINTR,7,NULL,111,60
AMIKACINTR,30,0.0,35,19
AMIKACINTR,30,1.0,20,10
AMIKACINTR,30,2.0,7,6
AMIKACINTR,30,3.0,5,5
AMIKACINTR,30,4.0,4,3
AMIKACINTR,30,5.0,2,1
AMIKACINTR,30,NULL,111,60
AMIKACINTR,90,0.0,34,19
AMIKACINTR,90,1.0,20,10
AMIKACINTR,90,2.0,7,6
AMIKACINTR,90,3.0,5,5
AMIKACINTR,90,4.0,4,3
AMIKACINTR,90,5.0,2,1
AMIKACINTR,90,NULL,111,60
AMINOR,1,0.0,36,2
AMINOR,1,NULL,36,2
AMINOR,2,0.0,36,2
AMINOR,2,NULL,36,2
AMINOR,4,0.0,35,2
AMINOR,4,NULL,36,2
AMINOR,7,0.0,35,2
AMINOR,7,NULL,36,2
AMINOR,30,0.0,35,2
AMINOR,30,NULL,36,2
AMINOR,90,0.0,35,2
AMINOR,90,NULL,36,2
AMUCRU,1,0.0,91,28
